Unique ID,Sheet Name,Fangraphs Name,Fangraphs Link,DOB,Owner
min6222003,Jose Corniell MIN,Jose Corniell ,https://www.fangraphs.com/players/jose-corniell/sa3015213/stats?position=P,6/22/2003,MIN
,Jose Rodriguez,,,,MIN
jung2121998,Josh Jung,Josh Jung ,https://www.fangraphs.com/players/joshua-jung/sa3011468/stats?position=3B,2/12/1998,MIN
rodr12292000,Julio Rodriguez,Julio Rodríguez ,https://www.fangraphs.com/players/julio-rodriguez/sa3005720/stats?position=OF,12/29/2000,MIN
arme5221999,Lazaro Armenteros,Lazaro Armenteros ,https://www.fangraphs.com/players/lazaro-armenteros/sa969091/stats?position=OF,5/22/1999,MIN
medi531999,Luis A. Medina,Luis Medina ,https://www.fangraphs.com/players/luis-medina/sa928510/stats?position=P,5/3/1999,MIN
garc1012000,Luis J. Garcia,Luis García ,https://www.fangraphs.com/players/luis-garcia/sa3007295/stats?position=2B/SS,10/1/2000,MIN
litt8302000,Luke Little,Luke Little ,https://www.fangraphs.com/players/luke-little/sa3014514/stats?position=P,8/30/2000,MIN
zhao8292001,Lun Zhao,Lun Zhao ,https://www.fangraphs.com/players/jolon-zhao/sa3008575/stats?position=P,8/29/2001,MIN
rich1182000,Lyon Richardson,Lyon Richardson ,https://www.fangraphs.com/players/lyon-richardson/sa3007727/stats?position=P,1/18/2000,MIN
smit9112000,Marcus Smith,Marcus Smith ,https://www.fangraphs.com/players/marcus-smith/sa1169620/stats?position=OF,9/11/2000,MIN
engl1111999,Mason Englert,Mason Englert ,https://www.fangraphs.com/players/mason-englert/sa3015036/stats?position=P,11/1/1999,MIN
jime7231999,Melvin Jimenez,Melvin Jimenez ,https://www.fangraphs.com/players/melvin-jimenez/sa917739/stats?position=P,7/23/1999,MIN
garc8122001,Reivaj Garcia,Reivaj Garcia ,https://www.fangraphs.com/players/reivaj-garcia/sa3006900/stats?position=2B,8/12/2001,MIN
cont1171999,Roansy Contreras,Roansy Contreras ,https://www.fangraphs.com/players/roansy-contreras/22810/stats?position=P,11/7/1999,MIN
domi11302001,Robert Dominguez,Robert Dominguez ,https://www.fangraphs.com/players/robert-dominguez/sa3014694/stats?position=P,11/30/2001,MIN
orti142000,Robinson Ortiz,Robinson Ortiz ,https://www.fangraphs.com/players/robinson-ortiz/sa3004006/stats?position=P,1/4/2000,MIN
maur442001,Ronny Mauricio,Ronny Mauricio ,https://www.fangraphs.com/players/ronny-mauricio/sa3006887/stats?position=SS,4/4/2001,MIN
lewi651999,Royce Lewis,Royce Lewis ,https://www.fangraphs.com/players/royce-lewis/sa3004259/stats?position=SS,6/5/1999,MIN
bold11221994,Ryan Boldt,Ryan Boldt ,https://www.fangraphs.com/players/ryan-boldt/sa738262/stats?position=OF,11/22/1994,MIN
dela3271995,Sam Delaplane,Sam Delaplane ,https://www.fangraphs.com/players/samuel-delaplane/sa3004222/stats?position=P,3/27/1995,MIN
gast12162001,Sandy Gaston,Sandy Gaston ,https://www.fangraphs.com/players/sandy-gaston/sa3011136/stats?position=P,12/16/2001,MIN
patt2201988,Spencer Patton,Spencer Patton ,https://www.fangraphs.com/players/spencer-patton/12361/stats?position=P,2/20/1988,MIN
cast2242002,Starlyn Castillo,Starlyn Castillo ,https://www.fangraphs.com/players/starlyn-castillo/sa3011608/stats?position=P,2/24/2002,MIN
min12291998,William Woods MIN,William Woods ,https://www.fangraphs.com/players/william-woods/sa3007256/stats?position=P,12/29/1998,MIN
mill1251995,Wyatt Mills,Wyatt Mills ,https://www.fangraphs.com/players/wyatt-mills/20010/stats?position=P,1/25/1995,MIN
lowt4301996,Zac Lowther,Zac Lowther ,https://www.fangraphs.com/players/zac-lowther/20243/stats?position=P,4/30/1996,MIN
warr691996,Zach Warren,Zach Warren ,https://www.fangraphs.com/players/zachary-warren/sa829420/stats?position=P,6/9/1996,MIN
inoa1242001,Albert Inoa,Albert Inoa ,https://www.fangraphs.com/players/albert-inoa/sa3008948/stats?position=2B,12/4/2001,BAL
scru1131995,Andre Scrubb,Andre Scrubb ,https://www.fangraphs.com/players/andre-scrubb/20329/stats?position=P,1/13/1995,BAL
beni761994,Andrew Benintendi,Andrew Benintendi ,https://www.fangraphs.com/players/andrew-benintendi/17901/stats?position=OF,7/6/1994,BAL
stev611994,Andrew Stevenson,Andrew Stevenson ,https://www.fangraphs.com/players/andrew-stevenson/17932/stats?position=OF,6/1/1994,BAL
sant10191994,Anthony Santander,Anthony Santander ,https://www.fangraphs.com/players/anthony-santander/14551/stats?position=OF,10/19/1994,BAL
sant1061996,Antonio Santos,Antonio Santos ,https://www.fangraphs.com/players/antonio-santos/20383/stats?position=P,10/6/1996,BAL
mart3231999,Austin Martin,Austin Martin ,https://www.fangraphs.com/players/christopher-martin/sa3014454/stats?position=SS/OF,3/23/1999,BAL
game5171992,Ben Gamel,Ben Gamel ,https://www.fangraphs.com/players/ben-gamel/12160/stats?position=OF,5/17/1992,BAL
lail891993,Brady Lail,Brady Lail ,https://www.fangraphs.com/players/brady-lail/14707/stats?position=P,8/9/1993,BAL
burk841996,Brock Burke,Brock Burke ,https://www.fangraphs.com/players/brock-burke/17968/stats?position=P,8/4/1996,BAL
carr5271999,Burl Carraway,Burl Carraway ,https://www.fangraphs.com/players/ausley-carraway/sa3014495/stats?position=P,5/27/1999,BAL
cava8141998,Cade Cavalli,Cade Cavalli ,https://www.fangraphs.com/players/steven-cavalli/sa3014421/stats?position=P,8/14/1998,BAL
bigg4111995,Cavan Biggio,Cavan Biggio ,https://www.fangraphs.com/players/cavan-biggio/19252/stats?position=2B,4/11/1995,BAL
heue731996,Codi Heuer,Codi Heuer ,https://www.fangraphs.com/players/codi-heuer/23293/stats?position=P,7/3/1996,BAL
barb1242000,Colin Barber,Colin Barber ,https://www.fangraphs.com/players/colin-barber/sa3010696/stats?position=OF,12/4/2000,BAL
hock3151996,Colton Hock,Colton Hock ,https://www.fangraphs.com/players/colton-hock/sa915685/stats?position=P,3/15/1996,BAL
terr1061996,Curtis Terry,Curtis Terry ,https://www.fangraphs.com/players/curtis-terry/18881/stats?position=DH,10/6/1996,BAL
bal4102004,Danny De Andrande BAL,Danny De Andrade ,https://www.fangraphs.com/players/danny-de-andrade/sa3015698/stats?position=3B/SS,4/10/2004,BAL
mcca3181996,Darren McCaughan,Darren McCaughan ,https://www.fangraphs.com/players/darren-mccaughan/20038/stats?position=P,3/18/1996,BAL
bedn10101994,David Bednar,David Bednar ,https://www.fangraphs.com/players/david-bednar/19569/stats?position=P,10/10/1994,BAL
bal1012003,Diego Velasquez BAL,Diego Velasquez ,https://www.fangraphs.com/players/diego-velasquez/sa3016144/stats?position=SS,10/1/2003,BAL
ande3221994,Drew Anderson,Drew Anderson ,https://www.fangraphs.com/players/drew-anderson/15130/stats?position=P,3/22/1994,BAL
mend10101997,Drew Mendoza,Drew Mendoza ,https://www.fangraphs.com/players/andrew-mendoza/sa3011256/stats?position=1B,10/10/1997,BAL
prad11292001,Elio Prado,Elio Prado ,https://www.fangraphs.com/players/elio-prado/sa3008807/stats?position=OF,11/29/2001,BAL
rodr2282003,Emmanuel Rodriguez,Emmanuel Rodriguez ,https://www.fangraphs.com/players/emmanuel-rodriguez/sa3014693/stats?position=OF,2/28/2003,BAL
vini1312003,Esmerlin Vinicio,Esmerlin Vinicio ,https://www.fangraphs.com/players/esmerlin-vinicio/sa3014708/stats?position=P,1/31/2003,BAL
mart11241995,Francis Martes,Francis Martes ,https://www.fangraphs.com/players/francis-martes/17303/stats?position=P,11/24/1995,BAL
clea4231994,Garrett Cleavinger,Garrett Cleavinger ,https://www.fangraphs.com/players/garrett-cleavinger/17897/stats?position=P,4/23/1994,BAL
mitc941998,Garrett Mitchell,Garrett Mitchell ,https://www.fangraphs.com/players/garrett-mitchell/sa3014438/stats?position=OF,9/4/1998,BAL
stub5261993,Garrett Stubbs,Garrett Stubbs ,https://www.fangraphs.com/players/garrett-stubbs/18067/stats?position=C/OF,5/26/1993,BAL
fent1251996,Gray Fenter,Gray Fenter ,https://www.fangraphs.com/players/gray-fenter/sa875233/stats?position=P,1/25/1996,BAL
krol591991,Ian Krol,Ian Krol ,https://www.fangraphs.com/players/ian-krol/10066/stats?position=P,5/9/1991,BAL
rees7301994,Jackson Rees,Jackson Rees ,https://www.fangraphs.com/players/jackson-rees/sa3007818/stats?position=P,7/30/1994,BAL
jone5101992,Jacoby Jones,JaCoby Jones ,https://www.fangraphs.com/players/jacoby-jones/14818/stats?position=OF,5/10/1992,BAL
west6181995,Jamie Westbrook,Jamie Westbrook ,https://www.fangraphs.com/players/jamie-westbrook/sa737824/stats?position=2B/OF,6/18/1995,BAL
kell1032001,Jared Kelley,Jared Kelley ,https://www.fangraphs.com/players/jared-kelley/sa3014471/stats?position=P,10/3/2001,BAL
trio281998,Jared Triolo,Jared Triolo ,https://www.fangraphs.com/players/jared-triolo/sa3010272/stats?position=3B,2/8/1998,BAL
fran1211998,Jesse Franklin,Jesse Franklin V ,https://www.fangraphs.com/players/jesse-franklin/sa3014532/stats?position=OF,12/1/1998,BAL
paya471994,Joel Payamps,Joel Payamps ,https://www.fangraphs.com/players/joel-payamps/14332/stats?position=P,4/7/1994,BAL
bart12151996,Joey Bart,Joey Bart ,https://www.fangraphs.com/players/joey-bart/21524/stats?position=C,12/15/1996,BAL
lucc661993,Joey Lucchesi,Joey Lucchesi ,https://www.fangraphs.com/players/joey-lucchesi/19320/stats?position=P,6/6/1993,BAL
went1061997,Joey Wentz,Joey Wentz ,https://www.fangraphs.com/players/joseph-wentz/sa917946/stats?position=P,10/6/1997,BAL
curt451993,John Curtiss,John Curtiss ,https://www.fangraphs.com/players/john-curtiss/16128/stats?position=P,4/5/1993,BAL
mean4241993,John Means,John Means ,https://www.fangraphs.com/players/john-means/16269/stats?position=P,4/24/1993,BAL
barr451998,Jose Barrero,Jose Barrero ,https://www.fangraphs.com/players/jose-barrero/23378/stats?position=SS,4/5/1998,BAL
cisn4111989,Jose Cisnero,José Cisnero ,https://www.fangraphs.com/players/jose-cisnero/6399/stats?position=P,4/11/1989,BAL
harr781987,Josh Harrison,Josh Harrison ,https://www.fangraphs.com/players/josh-harrison/8202/stats?position=2B/3B,7/8/1987,BAL
step9221997,Josh Stephen,Josh Stephen ,https://www.fangraphs.com/players/joshua-stephen/sa918203/stats?position=OF,9/22/1997,BAL
,Kade Mechals,,,,BAL
smit6281988,Kevan Smith,Kevan Smith ,https://www.fangraphs.com/players/kevan-smith/12284/stats?position=C,6/28/1988,BAL
fran991999,Kohl Franklin,Kohl Franklin ,https://www.fangraphs.com/players/kohl-franklin/sa3008335/stats?position=P,9/9/1999,BAL
stew1071994,Kohl Stewart,Kohl Stewart ,https://www.fangraphs.com/players/kohl-stewart/15502/stats?position=P,10/7/1994,BAL
cott5301997,Kole Cottam,Kole Cottam ,https://www.fangraphs.com/players/kole-cottam/sa3006780/stats?position=C,5/30/1997,BAL
dohy9171996,Kyle Dohy,Kyle Dohy ,https://www.fangraphs.com/players/kyle-dohy/20334/stats?position=P,9/17/1996,BAL
free5141993,Kyle Freeland,Kyle Freeland ,https://www.fangraphs.com/players/kyle-freeland/16256/stats?position=P,5/14/1993,BAL
emil3222000,Leandro Emiliani,Leandro Emiliani ,https://www.fangraphs.com/players/leandro-emiliani/sa3006897/stats?position=1B,3/22/2000,BAL
jime5172001,Leonardo Jimenez,Leo Jimenez ,https://www.fangraphs.com/players/leonardo-jimenez/sa3006891/stats?position=2B/SS,5/17/2001,BAL
brin581994,Lewis Brinson,Lewis Brinson ,https://www.fangraphs.com/players/lewis-brinson/14352/stats?position=OF,5/8/1994,BAL
barr11151995,Luis Barrera,Luis Barrera ,https://www.fangraphs.com/players/luis-barrera/19615/stats?position=OF,11/15/1995,BAL
scer491995,Mac Sceroler,Mac Sceroler ,https://www.fangraphs.com/players/mac-sceroler/22218/stats?position=P,4/9/1995,BAL
bal10142003,Malvin Valdez BAL,Malvin Valdez ,https://www.fangraphs.com/players/malvin-valdez/sa3015719/stats?position=OF,10/14/2003,BAL
kaso3101995,Marshall Kasowski,Marshall Kasowski ,https://www.fangraphs.com/players/marshall-kasowski/sa3005114/stats?position=P,3/10/1995,BAL
bush281986,Matt Bush,Matt Bush ,https://www.fangraphs.com/players/matt-bush/1246/stats?position=P,2/8/1986,BAL
duff1151991,Matt Duffy,Matt Duffy ,https://www.fangraphs.com/players/matt-duffy/13836/stats?position=3B,1/15/1991,BAL
acos10292002,Maximo Acosta,Maximo Acosta ,https://www.fangraphs.com/players/maximo-acosta/sa3014711/stats?position=SS,10/29/2002,BAL
grov12181996,Michael Grove,Michael Grove ,https://www.fangraphs.com/players/michael-grove/sa3008625/stats?position=P,12/18/1996,BAL
(zap9111996,Micker Adolfo (Zapata),Micker Adolfo ,https://www.fangraphs.com/players/micker-adolfo/sa830303/stats?position=OF,9/11/1996,BAL
cabr4181983,Miguel Cabrera,Miguel Cabrera ,https://www.fangraphs.com/players/miguel-cabrera/1744/stats?position=1B/3B,4/18/1983,BAL
roja2241989,Miguel Rojas,Miguel Rojas ,https://www.fangraphs.com/players/miguel-rojas/7802/stats?position=SS,2/24/1989,BAL
yaju511998,Miguel Yajure,Miguel Yajure ,https://www.fangraphs.com/players/miguel-yajure/21111/stats?position=P,5/1/1998,BAL
lodo251998,Nick Lodolo,Nick Lodolo ,https://www.fangraphs.com/players/nicholas-lodolo/sa917947/stats?position=P,2/5/1998,BAL
rave4241992,Rangel Ravelo,Rangel Ravelo ,https://www.fangraphs.com/players/rangel-ravelo/10839/stats?position=1B/DH,4/24/1992,BAL
smit1151995,Riley Smith,Riley Smith ,https://www.fangraphs.com/players/riley-smith/19826/stats?position=P,1/15/1995,BAL
mart4281995,RVR1 Brett Martin,Brett Martin ,https://www.fangraphs.com/players/brett-martin/17369/stats?position=P,4/28/1995,BAL
janu5271997,Ryan January,Ryan January ,https://www.fangraphs.com/players/ryan-january/sa918104/stats?position=C,5/27/1997,BAL
jens11231997,Ryan Jensen,Ryan Jensen ,https://www.fangraphs.com/players/ryan-jensen/sa3011496/stats?position=P,11/23/1997,BAL
pepi8211997,Ryan Pepiot,Ryan Pepiot ,https://www.fangraphs.com/players/ryan-pepiot/sa3011244/stats?position=P,8/21/1997,BAL
mcmi1211998,Sam McMillan,Sam McMillan ,https://www.fangraphs.com/players/samual-mcmillan/sa3004277/stats?position=C,12/1/1998,BAL
anto1251993,Tejay Antone,Tejay Antone ,https://www.fangraphs.com/players/tejay-antone/16233/stats?position=P,12/5/1993,BAL
jone1291997,Thomas Jones,Thomas Jones ,https://www.fangraphs.com/players/thomas-jones/sa917968/stats?position=OF,12/9/1997,BAL
kemp10311991,Tony Kemp,Tony Kemp ,https://www.fangraphs.com/players/tony-kemp/14894/stats?position=2B/OF,10/31/1991,BAL
will4251992,Trevor Williams,Trevor Williams ,https://www.fangraphs.com/players/trevor-williams/16977/stats?position=P,4/25/1992,BAL
cabb531997,Trey Cabbage,Trey Cabbage ,https://www.fangraphs.com/players/trey-cabbage/sa875022/stats?position=OF,5/3/1997,BAL
beck6241996,Tristan Beck,Tristan Beck ,https://www.fangraphs.com/players/tristan-beck/sa3008526/stats?position=P,6/24/1996,BAL
ande12301989,Tyler Anderson,Tyler Anderson ,https://www.fangraphs.com/players/tyler-anderson/12880/stats?position=P,12/30/1989,BAL
beri1232001,Victor Bericoto,Victor Bericoto ,https://www.fangraphs.com/players/victor-bericoto/sa3008767/stats?position=1B/OF,12/3/2001,BAL
blak2212002,Werner Blakely,Werner Blakely ,https://www.fangraphs.com/players/werner-blakely/sa3014502/stats?position=2B/3B/SS,2/21/2002,BAL
garc9132001,Yhoswar Garcia,Yhoswar Garcia ,https://www.fangraphs.com/players/yhoswar-garcia/sa3015117/stats?position=OF,9/13/2001,BAL
cord1261995,Allen Cordoba,Allen Córdoba ,https://www.fangraphs.com/players/allen-cordoba/15722/stats?position=SS/OF,12/6/1995,BOS
gomb11231993,Austin Gomber,Austin Gomber ,https://www.fangraphs.com/players/austin-gomber/16561/stats?position=P,11/23/1993,BOS
leit4131963,Mark Leiter,Mark Leiter ,https://www.fangraphs.com/players/mark-leiter/1007501/stats?position=P,4/13/1963,BOS
chav8111995,Michael Chavis,Michael Chavis ,https://www.fangraphs.com/players/michael-chavis/17321/stats?position=1B/2B,8/11/1995,BOS
alex7141994,Tyler Alexander,Tyler Alexander ,https://www.fangraphs.com/players/tyler-alexander/17735/stats?position=P,7/14/1994,BOS
aust961991,Tyler Austin,Tyler Austin ,https://www.fangraphs.com/players/tyler-austin/11850/stats?position=1B,9/6/1991,BOS
saup1161990,Warwick Saupold,Warwick Saupold 서폴드,https://www.fangraphs.com/players/warwick-saupold/13211/stats?position=P,1/16/1990,BOS
lope2101993,Jorge Lopez,Jorge López ,https://www.fangraphs.com/players/jorge-lopez/14527/stats?position=P,2/10/1993,BOS
szcz7201989,Matt Szczur,Matt Szczur ,https://www.fangraphs.com/players/matt-szczur/11255/stats?position=OF,7/20/1989,BOS
stan7261991,Ryne Stanek,Ryne Stanek ,https://www.fangraphs.com/players/ryne-stanek/15947/stats?position=P,7/26/1991,BOS
robe3221994,Daniel Ray Robertson,Daniel Robertson ,https://www.fangraphs.com/players/daniel-robertson/14145/stats?position=2B/3B/SS,3/22/1994,BOS
ridd10121991,JT Riddle,JT Riddle ,https://www.fangraphs.com/players/jt-riddle/17642/stats?position=SS,10/12/1991,BOS
bert1221990,Jonathon Berti,Jon Berti ,https://www.fangraphs.com/players/jon-berti/12037/stats?position=3B/OF,1/22/1990,BOS
pena2251990,Felix Pena,Félix Peña ,https://www.fangraphs.com/players/felix-pena/13403/stats?position=P,2/25/1990,BOS
bumm9211993,Aaron Bummer,Aaron Bummer ,https://www.fangraphs.com/players/aaron-bummer/16258/stats?position=P,9/21/1993,BOS
yast8231990,Mike Yastrzemski,Mike Yastrzemski ,https://www.fangraphs.com/players/mike-yastrzemski/14854/stats?position=OF,8/23/1990,BOS
frie1181994,Max Fried,Max Fried ,https://www.fangraphs.com/players/max-fried/13743/stats?position=P,1/18/1994,BOS
swan2111994,Dansby Swanson,Dansby Swanson ,https://www.fangraphs.com/players/dansby-swanson/18314/stats?position=SS,2/11/1994,BOS
vott9101983,Joey Votto,Joey Votto ,https://www.fangraphs.com/players/joey-votto/4314/stats?position=1B,9/10/1983,BOS
brya141992,Kris Bryant,Kris Bryant ,https://www.fangraphs.com/players/kris-bryant/15429/stats?position=3B/OF,1/4/1992,BOS
corb7191989,Pat Corbin,Patrick Corbin ,https://www.fangraphs.com/players/patrick-corbin/9323/stats?position=P,7/19/1989,BOS
alfa6111993,Jorge Alfaro,Jorge Alfaro ,https://www.fangraphs.com/players/jorge-alfaro/12180/stats?position=C,6/11/1993,BOS
barg11121999,Addison Barger,Addison Barger ,https://www.fangraphs.com/players/addison-barger/sa3006910/stats?position=2B/SS,11/12/1999,BOS
mcke961997,Alex McKenna,Alex McKenna ,https://www.fangraphs.com/players/alexander-mckenna/sa3008003/stats?position=OF,9/6/1997,BOS
bos5151998,Alex Palmer BOS,Alex Palmer ,https://www.fangraphs.com/players/alex-palmer/sa3011347/stats?position=P,5/15/1998,BOS
gonz9162000,Alvaro Gonzalez,Alvaro Gonzalez ,https://www.fangraphs.com/players/alvaro-gonzalez/sa3005715/stats?position=2B/SS,9/16/2000,BOS
lock531994,Andrew Lockett,Walker Lockett ,https://www.fangraphs.com/players/walker-lockett/13804/stats?position=P,5/3/1994,BOS
rasc232001,Bodi Rascon,Bodi Rascon ,https://www.fangraphs.com/players/bodi-rascon/sa3011849/stats?position=P,2/3/2001,BOS
grav1301993,Brett Graves,Brett Graves ,https://www.fangraphs.com/players/brett-graves/16218/stats?position=P,1/30/1993,BOS
sull2221994,Brett Sullivan,Brett Sullivan ,https://www.fangraphs.com/players/brett-sullivan/sa857232/stats?position=C,2/22/1994,BOS
brig6191995,Bryson Brigman,Bryson Brigman ,https://www.fangraphs.com/players/bryson-brigman/sa829857/stats?position=2B/SS,6/19/1995,BOS
stot1061997,Bryson Stott,Bryson Stott ,https://www.fangraphs.com/players/bryson-stott/sa3011443/stats?position=SS,10/6/1997,BOS
,Cabera Weaver,,,,BOS
sepu8271996,Carlos Sepulveda,Carlos Sepulveda ,https://www.fangraphs.com/players/carlos-sepulveda/sa877338/stats?position=2B,8/27/1996,BOS
fulm12131993,Carson Fulmer,Carson Fulmer ,https://www.fangraphs.com/players/carson-fulmer/18311/stats?position=P,12/13/1993,BOS
mack11121999,Charles Mack,Charles Mack ,https://www.fangraphs.com/players/charles-mack/sa3008250/stats?position=C/3B,11/12/1999,BOS
tils1221992,Charlie Tilson,Charles Tilson ,https://www.fangraphs.com/players/charlie-tilson/12983/stats?position=OF,12/2/1992,BOS
vall8211996,Chase Vallot,Chase Vallot ,https://www.fangraphs.com/players/chase-vallot/sa828684/stats?position=C,8/21/1996,BOS
shaw10201993,Chris Shaw,Chris Shaw ,https://www.fangraphs.com/players/chris-shaw/17738/stats?position=OF,10/20/1993,BOS
lope1011992,Christian Lopes,Christian Lopes ,https://www.fangraphs.com/players/christian-lopes/sa601044/stats?position=2B,10/1/1992,BOS
wilc7141999,Cole Wilcox,Cole Wilcox ,https://www.fangraphs.com/players/mitchell-wilcox/sa3014443/stats?position=P,7/14/1999,BOS
keir5131997,Dashawn Keirsey,DaShawn Keirsey ,https://www.fangraphs.com/players/dashawn-keirsey/sa3007301/stats?position=OF,5/13/1997,BOS
fell361998,Drake Fellows,Drake Fellows ,https://www.fangraphs.com/players/drake-fellows/sa3015208/stats?position=P,3/6/1998,BOS
cabr10101996,Genesis Cabrera,Génesis Cabrera ,https://www.fangraphs.com/players/genesis-cabrera/17490/stats?position=P,10/10/1996,BOS
lara10301997,Gilbert Lara,Gilbert Lara ,https://www.fangraphs.com/players/gilbert-lara/sa877337/stats?position=3B/SS,10/30/1997,BOS
smit3251997,Hugh Smith,Hugh Smith ,https://www.fangraphs.com/players/hugh-smith/sa3008669/stats?position=P,3/25/1997,BOS
noll381994,Jake Noll,Jake Noll ,https://www.fangraphs.com/players/jake-noll/19703/stats?position=1B,3/8/1994,BOS
rave12301997,Jake Rave,John Rave ,https://www.fangraphs.com/players/john-rave/sa918890/stats?position=OF,12/30/1997,BOS
rome991996,Jojo Romero,JoJo Romero ,https://www.fangraphs.com/players/jojo-romero/19574/stats?position=P,9/9/1996,BOS
reye2201997,Jomar Reyes,Jomar Reyes ,https://www.fangraphs.com/players/jomar-reyes/sa830204/stats?position=3B,2/20/1997,BOS
past9122002,Jose Simon Pastrano,Jose Pastrano ,https://www.fangraphs.com/players/jose-pastrano/sa3015229/stats?position=2B,9/12/2002,BOS
sbor12171993,Josh Sborz,Josh Sborz ,https://www.fangraphs.com/players/josh-sborz/18323/stats?position=P,12/17/1993,BOS
hill5151997,Juan Hillman,Juan Hillman ,https://www.fangraphs.com/players/juan-hillman/sa874796/stats?position=P,5/15/1997,BOS
fern321997,Junior Fernandez,Junior Fernández ,https://www.fangraphs.com/players/junior-fernandez/18496/stats?position=P,3/2/1997,BOS
fish9191999,Keegan Fish,Keegan Fish ,https://www.fangraphs.com/players/keegan-fish/sa3007068/stats?position=C,9/19/1999,BOS
carp921997,Kerry Carpenter,Kerry Carpenter ,https://www.fangraphs.com/players/kerry-carpenter/sa3010689/stats?position=OF,9/2/1997,BOS
merr12141995,Kevin Merrell,Kevin Merrell ,https://www.fangraphs.com/players/kevin-merrell/sa915707/stats?position=SS,12/14/1995,BOS
robe9201994,Kramer Robertson,Kramer Robertson ,https://www.fangraphs.com/players/kramer-robertson/sa857820/stats?position=SS,9/20/1994,BOS
erne9122000,Larry Ernesto,Larry Ernesto ,https://www.fangraphs.com/players/larry-ernesto/sa3005485/stats?position=OF,9/12/2000,BOS
noot981997,Lars Nootbaar,Lars Nootbaar ,https://www.fangraphs.com/players/lars-nootbaar/21454/stats?position=OF,9/8/1997,BOS
alma1111999,Luis Almanzar,Luis Almanzar ,https://www.fangraphs.com/players/luis-almanzar/sa970515/stats?position=1B/3B,11/1/1999,BOS
diaz1132000,Luis Diaz,Luis Diaz ,https://www.fangraphs.com/players/luis-diaz/sa3003354/stats?position=OF,1/13/2000,BOS
cron9201997,Matt Cronin,Matt Cronin ,https://www.fangraphs.com/players/matthew-cronin/sa3011463/stats?position=P,9/20/1997,BOS
kroo10211994,Matt Krook,Matt Krook ,https://www.fangraphs.com/players/matthew-krook/sa737535/stats?position=P,10/21/1994,BOS
bos4181996,Michael Emodi BOS,Michael Emodi ,https://www.fangraphs.com/players/michael-emodi/sa3007318/stats?position=C,4/18/1996,BOS
limo5302000,Michael Limoncelli,Michael Limoncelli ,https://www.fangraphs.com/players/michael-limoncelli/sa3015096/stats?position=P,5/30/2000,BOS
burd1191993,Nick Burdi,Nick Burdi ,https://www.fangraphs.com/players/nick-burdi/16074/stats?position=P,1/19/1993,BOS
kenn6201996,Nick Kennedy,Nick Kennedy ,https://www.fangraphs.com/players/nicholas-kennedy/sa3004987/stats?position=P,6/20/1996,BOS
raqu12121995,Nick Raquet,Nick Raquet ,https://www.fangraphs.com/players/nick-raquet/sa3004658/stats?position=P,12/12/1995,BOS
cruz341995,Oscar De La Cruz ,Oscar De La Cruz ,https://www.fangraphs.com/players/oscar-de-la-cruz/sa737037/stats?position=P,3/4/1995,BOS
guti5242001,Osvani Gutierrez,Osvanni Gutierrez ,https://www.fangraphs.com/players/osvanni-gutierrez/sa3009730/stats?position=P,5/24/2001,BOS
whit891999,Owen White,Owen White ,https://www.fangraphs.com/players/william-white/sa3014481/stats?position=P,8/9/1999,BOS
naug4161996,Packy Naughton,Packy Naughton ,https://www.fangraphs.com/players/packy-naughton/23292/stats?position=P,4/16/1996,BOS
avil1141997,Pedro Avila,Pedro Avila ,https://www.fangraphs.com/players/pedro-avila/18864/stats?position=P,1/14/1997,BOS
grac12101999,Regi Grace,Regi Grace ,https://www.fangraphs.com/players/regi-grace/sa3008101/stats?position=P,12/10/1999,BOS
bos162001,Reidy Mercado BOS,Reidy Mercado ,https://www.fangraphs.com/players/reidy-mercado/sa3005612/stats?position=OF,1/6/2001,BOS
leye3131993,Robinson Leyer,Robinson Leyer ,https://www.fangraphs.com/players/robinson-leyer/14399/stats?position=P,3/13/1993,BOS
blew4101996,Scott Blewett,Scott Blewett ,https://www.fangraphs.com/players/scott-blewett/16427/stats?position=P,4/10/1996,BOS
rive11161998,Sebastian Rivero,Sebastian Rivero ,https://www.fangraphs.com/players/sebastian-rivero/21735/stats?position=C,11/16/1998,BOS
bos5101998,Shane McNeely BOS,Shaine McNeely ,https://www.fangraphs.com/players/shaine-mcneely/sa1170032/stats?position=P,5/10/1998,BOS
gons781994,Stephen Gonsalves,Stephen Gonsalves ,https://www.fangraphs.com/players/stephen-gonsalves/15492/stats?position=P,7/8/1994,BOS
sikk7251998,TJ Sikkema,T.J. Sikkema ,https://www.fangraphs.com/players/tyler-sikkema/sa3011191/stats?position=P,7/25/1998,BOS
flet4302001,Trejyn Fletcher,Tre Fletcher ,https://www.fangraphs.com/players/trejyn-fletcher/sa3010709/stats?position=OF,4/30/2001,BOS
clif5111995,Trevor Clifton,Trevor Clifton ,https://www.fangraphs.com/players/trevor-clifton/sa737901/stats?position=P,5/11/1995,BOS
kinl1311991,Tyler Kinley,Tyler Kinley ,https://www.fangraphs.com/players/tyler-kinley/18297/stats?position=P,1/31/1991,BOS
kole12151995,Tyler Kolek,Tyler Kolek ,https://www.fangraphs.com/players/tyler-kolek/sa828660/stats?position=P,12/15/1995,BOS
garc411998,Wilkerman Garcia,Wilkerman Garcia ,https://www.fangraphs.com/players/wilkerman-garcia/sa872548/stats?position=SS,4/1/1998,BOS
