Unique ID,Sheet Name,Fangraphs Name,Fangraphs Link,DOB,Owner
john9151993,Jordan Johnson,Jordan Johnson ,https://www.fangraphs.com/players/jordan-johnson/sa602658/stats?position=P,9/15/1993,CLE
weem1171992,Jordan Weems,Jordan Weems ,https://www.fangraphs.com/players/jordan-weems/13190/stats?position=P,11/7/1992,CLE
tayl321993,Josh Taylor,Josh Taylor ,https://www.fangraphs.com/players/josh-taylor/17359/stats?position=P,3/2/1993,CLE
cle1152001,Joshua Cornielly CLE,Joshua Cornielly ,https://www.fangraphs.com/players/joshua-cornielly/sa3005890/stats?position=P,1/15/2001,CLE
mart7302001,Justin Martinez,Justin Martinez ,https://www.fangraphs.com/players/justin-martinez/sa3005864/stats?position=P,7/30/2001,CLE
cron2171993,Kevin Cron,Kevin Cron ,https://www.fangraphs.com/players/kevin-cron/16211/stats?position=1B/DH,2/17/1993,CLE
craw411996,Kutter Crawford,Kutter Crawford ,https://www.fangraphs.com/players/kutter-crawford/20531/stats?position=P,4/1/1996,CLE
well2271997,Lachlan Wells,Lachlan Wells ,https://www.fangraphs.com/players/lachlan-wells/sa877857/stats?position=P,2/27/1997,CLE
davi12261997,Logan Davidson,Logan Davidson ,https://www.fangraphs.com/players/logan-davidson/sa918676/stats?position=SS,12/26/1997,CLE
cedr1121998,Lorenzo Cedrola,Lorenzo Cedrola ,https://www.fangraphs.com/players/lorenzo-cedrola/sa872850/stats?position=OF,1/12/1998,CLE
mari10201988,Michael Mariot,Michael Mariot ,https://www.fangraphs.com/players/michael-mariot/10835/stats?position=P,10/20/1988,CLE
cuev1021991,Noel Cuevas,Noel Cuevas ,https://www.fangraphs.com/players/noel-cuevas/11894/stats?position=OF,10/2/1991,CLE
vera612000,Norge Vera,Norge Vera ,https://www.fangraphs.com/players/norge-vera/sa3017468/stats?position=P,6/1/2000,CLE
conl11111993,PJ Conlon,P.J. Conlon ,https://www.fangraphs.com/players/pj-conlon/18213/stats?position=P,11/11/1993,CLE
pala7301995,RV Josh Palacios,Josh Palacios ,https://www.fangraphs.com/players/josh-palacios/19818/stats?position=OF,7/30/1995,CLE
lawr11251994,RV Justin Lawrence,Justin Lawrence ,https://www.fangraphs.com/players/justin-lawrence/17639/stats?position=P,11/25/1994,CLE
gett10221995,RVR1 Michael Gettys,Michael Gettys ,https://www.fangraphs.com/players/michael-gettys/sa828692/stats?position=OF,10/22/1995,CLE
o'ro4301988,Ryan O'Rourke,Ryan O'Rourke ,https://www.fangraphs.com/players/ryan-orourke/10976/stats?position=P,4/30/1988,CLE
hent7181996,Sam Hentges,Sam Hentges ,https://www.fangraphs.com/players/sam-hentges/18548/stats?position=P,7/18/1996,CLE
hill2211994,Sam Hilliard,Sam Hilliard ,https://www.fangraphs.com/players/sam-hilliard/17954/stats?position=OF,2/21/1994,CLE
john9191998,Seth Johnson,Seth Johnson ,https://www.fangraphs.com/players/seth-johnson/sa3011342/stats?position=P,9/19/1998,CLE
garr11221995,Stone Garrett,Stone Garrett ,https://www.fangraphs.com/players/gregory-garrett/sa829117/stats?position=OF,11/22/1995,CLE
lope6241994,Timmy Lopes,Tim Lopes ,https://www.fangraphs.com/players/tim-lopes/14137/stats?position=OF,6/24/1994,CLE
gons5141994,Tony Gonsolin,Tony Gonsolin ,https://www.fangraphs.com/players/tony-gonsolin/19388/stats?position=P,5/14/1994,CLE
cand9112001,Wilmin Candelario,Wilmin Candelario ,https://www.fangraphs.com/players/wilmin-candelario/sa3008834/stats?position=SS,9/11/2001,CLE
mark6281995,Wyatt Marks,Wyatt Marks ,https://www.fangraphs.com/players/wyatt-marks/sa3004453/stats?position=P,6/28/1995,CLE
ayba731997,Yoan Aybar,Yoan Aybar ,https://www.fangraphs.com/players/yoan-aybar/sa829086/stats?position=P/OF,7/3/1997,CLE
shor5291995,Zack Short,Zack Short ,https://www.fangraphs.com/players/zack-short/19562/stats?position=SS,5/29/1995,CLE
weis6161992,Zack Weiss,Zack Weiss ,https://www.fangraphs.com/players/zack-weiss/15444/stats?position=P,6/16/1992,CLE
herr12291991,Odubel Herrera,Odúbel Herrera ,https://www.fangraphs.com/players/odubel-herrera/11476/stats?position=OF,12/29/1991,
jr1021993,"Lance McCullers, Jr",Lance McCullers Jr. ,https://www.fangraphs.com/players/lance-mccullers-jr/14120/stats?position=P,10/2/1993,
mana211992,Sean Manaea,Sean Manaea ,https://www.fangraphs.com/players/sean-manaea/15873/stats?position=P,2/1/1992,
robl8131990,Hansel Robles,Hansel Robles ,https://www.fangraphs.com/players/hansel-robles/11801/stats?position=P,8/13/1990,
brad8101992,Archie Bradley,Archie Bradley ,https://www.fangraphs.com/players/archie-bradley/12918/stats?position=P,8/10/1992,
diaz3221994,Edwin Diaz,Edwin Díaz ,https://www.fangraphs.com/players/edwin-diaz/14710/stats?position=P,3/22/1994,
mela3281985,Mark Melancon,Mark Melancon ,https://www.fangraphs.com/players/mark-melancon/4264/stats?position=P,3/28/1985,
klub4101986,Corey Kluber,Corey Kluber ,https://www.fangraphs.com/players/corey-kluber/2429/stats?position=P,4/10/1986,
grei10211983,Zack Greinke,Zack Greinke ,https://www.fangraphs.com/players/zack-greinke/1943/stats?position=P,10/21/1983,
may961997,Dustin May,Dustin May ,https://www.fangraphs.com/players/dustin-may/19716/stats?position=P,9/6/1997,DET
luza9301997,Jesus Luzardo,Jesús Luzardo ,https://www.fangraphs.com/players/jesus-luzardo/19959/stats?position=P,9/30/1997,DET
cast1101996,Jose Castillo,José Castillo ,https://www.fangraphs.com/players/jose-castillo/17169/stats?position=P,1/10/1996,DET
alva5211995,Jose Alvarado,José Alvarado ,https://www.fangraphs.com/players/jose-alvarado/17780/stats?position=P,5/21/1995,DET
triv1011991,Lou Trivino,Lou Trivino ,https://www.fangraphs.com/players/lou-trivino/15043/stats?position=P,10/1/1991,DET
merc12161994,Oscar Mercado,Oscar Mercado ,https://www.fangraphs.com/players/oscar-mercado/16375/stats?position=OF,12/16/1994,DET
king4291994,Scott Kingery,Scott Kingery ,https://www.fangraphs.com/players/scott-kingery/17975/stats?position=SS/OF,4/29/1994,DET
stra11121991,Matthew Strahm,Matt Strahm ,https://www.fangraphs.com/players/matt-strahm/13799/stats?position=P,11/12/1991,DET
barl12181992,Scott Barlow,Scott Barlow ,https://www.fangraphs.com/players/scott-barlow/14993/stats?position=P,12/18/1992,DET
gall8141991,Giovanny Gallegos,Giovanny Gallegos ,https://www.fangraphs.com/players/giovanny-gallegos/14986/stats?position=P,8/14/1991,DET
dahl411994,David Dahl,David Dahl ,https://www.fangraphs.com/players/david-dahl/13744/stats?position=OF,4/1/1994,DET
cast1181994,Diego Castillo,Diego Castillo ,https://www.fangraphs.com/players/diego-castillo/17496/stats?position=P,1/18/1994,DET
mead531995,Austin Meadows,Austin Meadows ,https://www.fangraphs.com/players/austin-meadows/15672/stats?position=DH/OF,5/3/1995,DET
munc8251990,Max Muncy,Max Muncy ,https://www.fangraphs.com/players/max-muncy/13301/stats?position=1B,8/25/1990,DET
jong821993,Paul De Jong,Paul DeJong ,https://www.fangraphs.com/players/paul-dejong/18015/stats?position=SS,8/2/1993,DET
jr121999,Fernando Tatis Jr,Fernando Tatis Jr. ,https://www.fangraphs.com/players/fernando-tatis-jr/19709/stats?position=SS,1/2/1999,DET
hosk3171993,Rhys Hoskins,Rhys Hoskins ,https://www.fangraphs.com/players/rhys-hoskins/16472/stats?position=1B/OF,3/17/1993,DET
judg4261992,Aaron Judge,Aaron Judge ,https://www.fangraphs.com/players/aaron-judge/15640/stats?position=OF,4/26/1992,DET
albi171997,Ozzie Albies,Ozzie Albies ,https://www.fangraphs.com/players/ozzie-albies/16556/stats?position=2B,1/7/1997,DET
bieb5311995,Shane Bieber,Shane Bieber ,https://www.fangraphs.com/players/shane-bieber/19427/stats?position=P,5/31/1995,DET
nola641993,Aaron Nola,Aaron Nola ,https://www.fangraphs.com/players/aaron-nola/16149/stats?position=P,6/4/1993,DET
kers3191988,Clayton Kershaw,Clayton Kershaw ,https://www.fangraphs.com/players/clayton-kershaw/2036/stats?position=P,3/19/1988,DET
aren4161991,Nolan Arenado,Nolan Arenado ,https://www.fangraphs.com/players/nolan-arenado/9777/stats?position=3B,4/16/1991,DET
lync11171996,Daniel Lynch,Daniel Lynch ,https://www.fangraphs.com/players/daniel-lynch/21537/stats?position=P,11/17/1996,DET
stau12211993,Josh Staumont,Josh Staumont ,https://www.fangraphs.com/players/josh-staumont/18335/stats?position=P,12/21/1993,DET
pati10261999,Luis Patino,Luis Patiño ,https://www.fangraphs.com/players/luis-patino/22815/stats?position=P,10/26/1999,DET
torr521996,Luis Torrens,Luis Torrens ,https://www.fangraphs.com/players/luis-torrens/15905/stats?position=C/DH,5/2/1996,DET
suar8261995,Ranger Suarez,Ranger Suárez ,https://www.fangraphs.com/players/ranger-suarez/17277/stats?position=P,8/26/1995,DET
fran312001,Wander Franco,Wander Franco ,https://www.fangraphs.com/players/wander-franco/23667/stats?position=SS,3/1/2001,DET
barl9281995,Joe Barlow,Joe Barlow ,https://www.fangraphs.com/players/joe-barlow/22296/stats?position=P,9/28/1995,DET
ashb5241998,Aaron Ashby,Aaron Ashby ,https://www.fangraphs.com/players/aaron-ashby/23550/stats?position=P,5/24/1998,DET
saba641999,Aaron Sabato,Aaron Sabato ,https://www.fangraphs.com/players/aaron-sabato/sa3014494/stats?position=1B,6/4/1999,DET
sche251998,Alex Scherff,Alex Scherff ,https://www.fangraphs.com/players/alexander-scherff/sa3005397/stats?position=P,2/5/1998,DET
adem9131998,Aramis Ademan,Aramis Ademan ,https://www.fangraphs.com/players/aramis-ademan/sa917352/stats?position=SS,9/13/1998,DET
shor3142001,Avery Short,Avery Short ,https://www.fangraphs.com/players/avery-short/sa3011712/stats?position=P,3/14/2001,DET
way861999,Beck Way,Beck Way ,https://www.fangraphs.com/players/beck-way/sa3014462/stats?position=P,8/6/1999,DET
hunt11101998,Blake Hunt,Blake Hunt ,https://www.fangraphs.com/players/blake-hunt/sa3004153/stats?position=C,11/10/1998,DET
tayl8171995,Blake Taylor,Blake Taylor ,https://www.fangraphs.com/players/blake-taylor/16418/stats?position=P,8/17/1995,DET
enlo3211999,Blayne Enlow,Blayne Enlow ,https://www.fangraphs.com/players/blayne-enlow/sa3005117/stats?position=P,3/21/1999,DET
smit4301999,Canaan Smith,Canaan Smith-Njigba ,https://www.fangraphs.com/players/canaan-smith-njigba/sa3004279/stats?position=OF,4/30/1999,DET
sanc12121996,Christopher Sanchez,Cristopher Sánchez ,https://www.fangraphs.com/players/cristopher-sanchez/20778/stats?position=P,12/12/1996,DET
bran841998,Cole Brannen,Cole Brannen ,https://www.fangraphs.com/players/coleman-brannen/sa3004616/stats?position=OF,8/4/1998,DET
henr7151999,Cole Henry,Cole Henry ,https://www.fangraphs.com/players/jeffrey-henry/sa3014446/stats?position=P,7/15/1999,DET
raga12121997,Cole Ragans,Cole Ragans ,https://www.fangraphs.com/players/cole-ragans/sa917938/stats?position=P,12/12/1997,DET
gram7131997,Conor Grammes,Conor Grammes ,https://www.fangraphs.com/players/conor-grammes/sa3011651/stats?position=P,7/13/1997,DET
tayl7251995,Curtis Taylor,Curtis Taylor ,https://www.fangraphs.com/players/curtis-taylor/sa917970/stats?position=P,7/25/1995,DET
chal1081996,Dakota Chalmers,Dakota Chalmers ,https://www.fangraphs.com/players/dakota-chalmers/sa875017/stats?position=P,10/8/1996,DET
brit1231998,Daniel Brito,Daniel Brito ,https://www.fangraphs.com/players/daniel-brito/sa872732/stats?position=2B,1/23/1998,DET
diaz7191997,Eduardo Diaz,Eduardo Diaz ,https://www.fangraphs.com/players/eduardo-diaz/sa917182/stats?position=OF,7/19/1997,DET
hear8312000,Ethan Hearn,Ethan Hearn ,https://www.fangraphs.com/players/ethan-hearn/sa3011502/stats?position=C,8/31/2000,DET
lavi8271999,Grant LaVigne,Grant Lavigne ,https://www.fangraphs.com/players/grant-lavigne/sa3007743/stats?position=1B,8/27/1999,DET
varl1161996,Gus Varland,Gus Varland ,https://www.fangraphs.com/players/augustus-varland/sa3007779/stats?position=P,11/6/1996,DET
herm9301999,Jack Herman,Jack Herman ,https://www.fangraphs.com/players/jack-herman/sa3007877/stats?position=OF,9/30/1999,DET
ward10251999,JeVon Ward,Je'Von Ward ,https://www.fangraphs.com/players/jevon-ward/sa3004969/stats?position=OF,10/25/1999,DET
quer1082002,Jeferson Quero,Jeferson Quero ,https://www.fangraphs.com/players/jeferson-quero/sa3015407/stats?position=C,10/8/2002,DET
enca10221997,Jerar Encarnacion,Jerar Encarnación ,https://www.fangraphs.com/players/jerar-encarnacion/sa943817/stats?position=OF,10/22/1997,DET
parr8302002,Jesus Parra,Jesus Parra ,https://www.fangraphs.com/players/jesus-parra/sa3008867/stats?position=2B/3B,8/30/2002,DET
mezq1301998,Jhordany Mezquita,Jhordany Mezquita ,https://www.fangraphs.com/players/jhordany-mezquita/sa3004860/stats?position=P,1/30/1998,DET
adon8121998,Joan Adon,Joan Adon ,https://www.fangraphs.com/players/joan-adon/22925/stats?position=P,8/12/1998,DET
guzm8171999,Jonathan Guzman,Jonathan Guzman ,https://www.fangraphs.com/players/jonathan-guzman/sa917127/stats?position=SS,8/17/1999,DET
barr2172001,Jorge Barrosa,Jorge Barrosa ,https://www.fangraphs.com/players/jorge-barrosa/sa3005524/stats?position=OF,2/17/2001,DET
gray12211997,Josiah Gray,Josiah Gray ,https://www.fangraphs.com/players/josiah-gray/24580/stats?position=P,12/21/1997,DET
mora4241997,Jovani Moran,Jovani Moran ,https://www.fangraphs.com/players/jovani-moran/20422/stats?position=P,4/24/1997,DET
carr1122000,Julio Carreras,Julio Carreras ,https://www.fangraphs.com/players/julio-carreras/sa3005598/stats?position=3B/SS,1/12/2000,DET
toer8111996,Justin Toerner,Justin Toerner ,https://www.fangraphs.com/players/justin-toerner/sa3006735/stats?position=OF,8/11/1996,DET
padl7151996,Kevin Padlo,Kevin Padlo ,https://www.fangraphs.com/players/kevin-padlo/16593/stats?position=1B/3B,7/15/1996,DET
cede8221998,Leandro Cedeno,Leandro Cedeno ,https://www.fangraphs.com/players/leandro-cedeno/sa873307/stats?position=1B/OF,8/22/1998,DET
pegu12312000,Liover Peguero,Liover Peguero ,https://www.fangraphs.com/players/liover-peguero/sa3005582/stats?position=SS,12/31/2000,DET
o'ho292000,Logan O'Hoppe,Logan O'Hoppe ,https://www.fangraphs.com/players/logan-ohoppe/sa3007519/stats?position=C,2/9/2000,DET
acun3122002,Luisangel Jose Acuna,Luisangel Acuna ,https://www.fangraphs.com/players/luisangel-acuna/sa3008765/stats?position=2B/SS,3/12/2002,DET
rami11211999,Manny Ramirez,Manny Ramirez ,https://www.fangraphs.com/players/manny-ramirez/sa3004833/stats?position=P,11/21/1999,DET
gome8271998,Moises Gomez,Moisés Gómez ,https://www.fangraphs.com/players/moises-gomez/sa875163/stats?position=OF,8/27/1998,DET
davi4221997,Noah Davis,Noah Davis ,https://www.fangraphs.com/players/noah-davis/sa3010556/stats?position=P,4/22/1997,DET
gonz1101998,Oscar Gonzalez,Oscar Gonzalez ,https://www.fangraphs.com/players/oscar-gonzalez/sa872782/stats?position=OF,1/10/1998,DET
mart1282001,Pedro Martinez,Pedro Martinez ,https://www.fangraphs.com/players/pedro-martinez/sa3005795/stats?position=2B/SS,1/28/2001,DET
vana10131998,Ricky Vanasco,Ricky Vanasco ,https://www.fangraphs.com/players/ricky-vanasco/sa3004863/stats?position=P,10/13/1998,DET
raud1161998,Roniel Raudes,Roniel Raudes ,https://www.fangraphs.com/players/roniel-raudes/sa872825/stats?position=P,1/16/1998,DET
hels7181994,Ryan Helsley,Ryan Helsley ,https://www.fangraphs.com/players/ryan-helsley/18138/stats?position=P,7/18/1994,DET
carl1231998,Sam Carlson,Sam Carlson ,https://www.fangraphs.com/players/samuel-carlson/sa3005015/stats?position=P,12/3/1998,DET
flor592000,Santiago Florez,Santiago Florez ,https://www.fangraphs.com/players/santiago-florez/sa3003026/stats?position=P,5/9/2000,DET
robb10122001,Sem Robberse,Sem Robberse ,https://www.fangraphs.com/players/sem-robberse/sa3011735/stats?position=P,10/12/2001,DET
det171999,Shane Drohan DET,Shane Drohan ,https://www.fangraphs.com/players/shane-drohan/sa3014447/stats?position=P,1/7/1999,DET
det1301999,Stevie Emanuels DET,Stevie Emanuels ,https://www.fangraphs.com/players/stephen-emanuels/sa3014698/stats?position=P,1/30/1999,DET
bash4161993,Taylor Bashlor,Tyler Bashlor ,https://www.fangraphs.com/players/tyler-bashlor/15203/stats?position=P,4/16/1993,DET
macg10151997,Travis MacGregor,Travis MacGregor ,https://www.fangraphs.com/players/travis-macgregor/sa917950/stats?position=P,10/15/1997,DET
det11281999,Will Klein DET,Will Klein ,https://www.fangraphs.com/players/william-klein/sa3014487/stats?position=P,11/28/1999,DET
cont12241997,William Contreras,William Contreras ,https://www.fangraphs.com/players/william-contreras/20503/stats?position=C,12/24/1997,DET
pina572002,Yohendrick Pinango,Yohendrick Pinango ,https://www.fangraphs.com/players/yohendrick-pinango/sa3009539/stats?position=OF,5/7/2002,DET
cruz8231999,Yovanny Cruz,Yovanny Cruz ,https://www.fangraphs.com/players/yovanny-cruz/sa3002951/stats?position=P,8/23/1999,DET
will3271996,Zach Willeman,Zach Willeman ,https://www.fangraphs.com/players/zachary-willeman/sa3008443/stats?position=P,3/27/1996,DET
matz5291991,Steven Matz,Steven Matz ,https://www.fangraphs.com/players/steven-matz/13361/stats?position=P,5/29/1991,
bass2221989,Chris Bassitt,Chris Bassitt ,https://www.fangraphs.com/players/chris-bassitt/12304/stats?position=P,2/22/1989,
igle141990,Raisel Iglesias,Raisel Iglesias ,https://www.fangraphs.com/players/raisel-iglesias/17130/stats?position=P,1/4/1990,
berr5271994,Jose Berrios,José Berríos ,https://www.fangraphs.com/players/jose-berrios/14168/stats?position=P,5/27/1994,
gurr691984,Yulieski Gurriel,Yuli Gurriel ,https://www.fangraphs.com/players/yuli-gurriel/19198/stats?position=1B,6/9/1984,
pere5101990,Salvador Perez,Salvador Perez ,https://www.fangraphs.com/players/salvador-perez/7304/stats?position=C,5/10/1990,
brit12221987,Zach Britton,Zack Britton ,https://www.fangraphs.com/players/zack-britton/3240/stats?position=P,12/22/1987,
chap2281988,Aroldis Chapman,Aroldis Chapman ,https://www.fangraphs.com/players/aroldis-chapman/10233/stats?position=P,2/28/1988,
bubi8191997,Kris Bubic,Kris Bubic ,https://www.fangraphs.com/players/kris-bubic/21455/stats?position=P,8/19/1997,KC
sola1111995,Nick Solak,Nick Solak ,https://www.fangraphs.com/players/nick-solak/19294/stats?position=2B,1/11/1995,KC
cand11241993,Jeimer Candelario,Jeimer Candelario ,https://www.fangraphs.com/players/jeimer-candelario/13621/stats?position=3B,11/24/1993,KC
juni9161992,Jake Junis,Jakob Junis ,https://www.fangraphs.com/players/jakob-junis/13619/stats?position=P,9/16/1992,KC
aqui4221994,Aristides Aquino,Aristides Aquino ,https://www.fangraphs.com/players/aristides-aquino/15482/stats?position=OF,4/22/1994,KC
leon10261991,Dominic Leone,Dominic Leone ,https://www.fangraphs.com/players/dominic-leone/13763/stats?position=P,10/26/1991,KC
kell10141988,Merrill Kelly,Merrill Kelly 켈리,https://www.fangraphs.com/players/merrill-kelly/11156/stats?position=P,10/14/1988,KC
kell7271995,Brad Keller,Brad Keller ,https://www.fangraphs.com/players/brad-keller/15734/stats?position=P,7/27/1995,KC
lame7181992,Dinelson Lamet,Dinelson Lamet ,https://www.fangraphs.com/players/dinelson-lamet/17186/stats?position=P,7/18/1992,KC
robl5191997,Victor Robles,Victor Robles ,https://www.fangraphs.com/players/victor-robles/18363/stats?position=OF,5/19/1997,KC
fraz12141991,Adam Frazier,Adam Frazier ,https://www.fangraphs.com/players/adam-frazier/15223/stats?position=2B/OF,12/14/1991,KC
diaz881991,Yandy Diaz,Yandy Díaz ,https://www.fangraphs.com/players/yandy-diaz/16578/stats?position=1B/3B,8/8/1991,KC
mond7271995,Adalberto Mondesi,Adalberto Mondesi ,https://www.fangraphs.com/players/adalberto-mondesi/13769/stats?position=SS,7/27/1995,KC
flet5311994,David Fletcher,David Fletcher ,https://www.fangraphs.com/players/david-fletcher/17992/stats?position=2B/3B,5/31/1994,KC
smit6151995,Dominic Smith,Dominic Smith ,https://www.fangraphs.com/players/dominic-smith/15653/stats?position=1B/OF,6/15/1995,KC
pres12151988,Ryan Pressly,Ryan Pressly ,https://www.fangraphs.com/players/ryan-pressly/7005/stats?position=P,12/15/1988,KC
conf311993,Michael Conforto,Michael Conforto ,https://www.fangraphs.com/players/michael-conforto/16376/stats?position=OF,3/1/1993,KC
lind11141993,Francisco Lindor,Francisco Lindor ,https://www.fangraphs.com/players/francisco-lindor/12916/stats?position=SS,11/14/1993,KC
trou871991,Mike Trout,Mike Trout ,https://www.fangraphs.com/players/mike-trout/10155/stats?position=OF,8/7/1991,KC
whit6111996,Garrett Whitlock,Garrett Whitlock ,https://www.fangraphs.com/players/garrett-whitlock/20191/stats?position=P,6/11/1996,KC
chis211998,Jazz Chisholm,Jazz Chisholm Jr. ,https://www.fangraphs.com/players/jazz-chisholm-jr/20454/stats?position=2B/SS,2/1/1998,KC
brub11171993,JT Brubaker,JT Brubaker ,https://www.fangraphs.com/players/jt-brubaker/17578/stats?position=P,11/17/1993,KC
kell441996,Mitch Keller,Mitch Keller ,https://www.fangraphs.com/players/mitch-keller/17594/stats?position=P,4/4/1996,KC
murp1041994,Sean Murphy,Sean Murphy ,https://www.fangraphs.com/players/sean-murphy/19352/stats?position=C,10/4/1994,KC
ruts261998,Adley Rutschman,Adley Rutschman ,https://www.fangraphs.com/players/adley-rutschman/sa3011643/stats?position=C,2/6/1998,KC
hort3131995,Adrian De Horta,Adrian De Horta ,https://www.fangraphs.com/players/adrian-de-horta/sa737857/stats?position=P,3/13/1995,KC
hern282001,Adrian Hernandez,Adrian Hernandez ,https://www.fangraphs.com/players/adrian-hernandez/sa3005487/stats?position=OF,2/8/2001,KC
abre9261995,Albert Abreu,Albert Abreu ,https://www.fangraphs.com/players/albert-abreu/17485/stats?position=P,9/26/1995,KC
reye8291994,Alex Reyes,Alex Reyes ,https://www.fangraphs.com/players/alex-reyes/15015/stats?position=P,8/29/1994,KC
garc952000,Anthony A Garcia,Anthony Garcia ,https://www.fangraphs.com/players/anthony-garcia/sa3005924/stats?position=1B/OF,9/5/2000,KC
cabe1112000,Antonio Cabello,Antonio Cabello ,https://www.fangraphs.com/players/antonio-cabello/sa3005600/stats?position=OF,11/1/2000,KC
fran1021997,Austin Franklin,Austin Franklin ,https://www.fangraphs.com/players/austin-franklin/sa917977/stats?position=P,10/2/1997,KC
jr.6142000,Bobby Witt Jr.,Bobby Witt Jr. ,https://www.fangraphs.com/players/robert-witt/sa3011225/stats?position=SS,6/14/2000,KC
kc6101996,Brandon Marklund KC,Brandon Marklund ,https://www.fangraphs.com/players/brandon-marklund/sa3008663/stats?position=P,6/10/1996,KC
enca1192000,Breidy Encarnacion,Breidy Encarnacion ,https://www.fangraphs.com/players/breidy-encarnacion/sa3009205/stats?position=P,11/9/2000,KC
cumb6251995,Brett Cumberland,Brett Cumberland ,https://www.fangraphs.com/players/brett-cumberland/sa915611/stats?position=C,6/25/1995,KC
bonn10111998,Bryce Bonnin,Bryce Bonnin ,https://www.fangraphs.com/players/bryce-bonnin/sa3014453/stats?position=P,10/11/1998,KC
tocc8231995,Carlos Tocci,Carlos Tocci ,https://www.fangraphs.com/players/carlos-tocci/14558/stats?position=OF,8/23/1995,KC
mccl12221997,Chad Mcclanahan,Chad McClanahan ,https://www.fangraphs.com/players/chad-mcclanahan/sa918209/stats?position=1B/3B/OF,12/22/1997,KC
espi152001,Daniel Espino,Daniel Espino ,https://www.fangraphs.com/players/daniel-espino/sa3011495/stats?position=P,1/5/2001,KC
ponc1161992,Daniel Poncedeleon,Daniel Ponce de Leon ,https://www.fangraphs.com/players/daniel-ponce-de-leon/16110/stats?position=P,1/16/1992,KC
kc7122004,Darnel Collins KC,Darnel Collins ,https://www.fangraphs.com/players/darnel-collins/sa3015203/stats?position=1B,7/12/2004,KC
coll9162001,Darryl Collins,Darryl Collins ,https://www.fangraphs.com/players/darryl-collins/sa3010154/stats?position=OF,9/16/2001,KC
garc5191999,Deivi Garcia,Deivi García ,https://www.fangraphs.com/players/deivi-garcia/20276/stats?position=P,5/19/1999,KC
orte6111997,Dennis Ortega,Dennis Ortega ,https://www.fangraphs.com/players/dennis-ortega/sa828381/stats?position=C,6/11/1997,KC
enns5161991,Dietrich Enns,Dietrich Enns ,https://www.fangraphs.com/players/dietrich-enns/13932/stats?position=P,5/16/1991,KC
tate511994,Dillon Tate,Dillon Tate ,https://www.fangraphs.com/players/dillon-tate/17796/stats?position=P,5/1/1994,KC
luci2152000,Elvis Luciano,Elvis Luciano ,https://www.fangraphs.com/players/elvis-luciano/20632/stats?position=P,2/15/2000,KC
pard152001,Eric Pardinho,Eric Pardinho ,https://www.fangraphs.com/players/eric-pardinho/sa968102/stats?position=P,1/5/2001,KC
pena2202003,Erick Pena,Erick Peña ,https://www.fangraphs.com/players/erick-pena/sa3014686/stats?position=OF,2/20/2003,KC
cord921994,Franchy Cordero,Franchy Cordero ,https://www.fangraphs.com/players/franchy-cordero/14567/stats?position=OF,9/2/1994,KC
canc1281996,Gabriel Cancel,Gabriel Cancel ,https://www.fangraphs.com/players/gabriel-cancel/sa875231/stats?position=2B,12/8/1996,KC
rodr2222002,Gabriel Rodriguez,Gabriel Rodriguez ,https://www.fangraphs.com/players/gabriel-rodriguez/sa3008744/stats?position=3B/SS,2/22/2002,KC
cann4231997,Gage Canning,Gage Canning ,https://www.fangraphs.com/players/gage-canning/sa3006711/stats?position=OF,4/23/1997,KC
coni7111997,Griffin Conine,Griffin Conine ,https://www.fangraphs.com/players/griffin-conine/sa876060/stats?position=OF,7/11/1997,KC
robe6131996,Griffin Roberts,Griffin Roberts ,https://www.fangraphs.com/players/griffin-roberts/sa3008483/stats?position=P,6/13/1996,KC
rein7191992,Jack Reinheimer,Jack Reinheimer ,https://www.fangraphs.com/players/jack-reinheimer/14938/stats?position=3B/SS/OF,7/19/1992,KC
soli12221999,Jairo Solis,Jairo Solis ,https://www.fangraphs.com/players/jairo-solis/sa3003037/stats?position=P,12/22/1999,KC
kari9221995,James Karinchak,James Karinchak ,https://www.fangraphs.com/players/james-karinchak/20151/stats?position=P,9/22/1995,KC
schr11141999,Jayson Schroeder,Jayson Schroeder ,https://www.fangraphs.com/players/jayson-schroeder/sa3008356/stats?position=P,11/14/1999,KC
pena9221997,Jeremy Pena,Jeremy Peña ,https://www.fangraphs.com/players/jeremy-pena/sa876320/stats?position=SS,9/22/1997,KC
stie5121997,Jonathan Stiever,Jonathan Stiever ,https://www.fangraphs.com/players/jonathan-stiever/24584/stats?position=P,5/12/1997,KC
hump6111996,Jordan Humphreys,Jordan Humphreys ,https://www.fangraphs.com/players/jordan-humphreys/sa875762/stats?position=P,6/11/1996,KC
mate6231995,Jorge Mateo,Jorge Mateo ,https://www.fangraphs.com/players/jorge-mateo/17273/stats?position=2B/OF,6/23/1995,KC
mart3211996,Julio Pablo Martinez,J.P. Martinez ,https://www.fangraphs.com/players/julio-martinez/sa3005607/stats?position=OF,3/21/1996,KC
sant8162001,Junior Santos,Junior Santos ,https://www.fangraphs.com/players/junior-santos/sa3005470/stats?position=P,8/16/2001,KC
lee6261998,Khalil Lee,Khalil Lee ,https://www.fangraphs.com/players/khalil-lee/19952/stats?position=OF,6/26/1998,KC
isbe331997,Kyle Isbel,Kyle Isbel ,https://www.fangraphs.com/players/kyle-isbel/21614/stats?position=OF,3/3/1997,KC
